"","Id","LotArea","Street","LotShape","LandContour","Utilities","Neighborhood","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","RoofStyle","Foundation","TotalBsmtSF","Heating","CentralAir","Electrical","GrLivArea","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageType","GarageArea","MoSold","YrSold","SalePrice"
"824",824,9900,"Pave","Reg","Lvl","AllPub","SWISU","1Fam","1.5Fin",6,7,1940,"Gable","BrkTil",778,"GasA","Y","SBrkr",1489,2,0,3,1,"TA",7,1,"Detchd",240,7,2009,"0"
"825",825,11216,"Pave","Reg","Lvl","AllPub","Somerst","1Fam","1Story",8,5,2006,"Gable","PConc",1489,"GasA","Y","SBrkr",1489,2,0,3,1,"Gd",7,1,"Attchd",776,6,2006,"1"
"826",826,14803,"Pave","Reg","Lvl","AllPub","NridgHt","1Fam","1Story",10,5,2007,"Hip","PConc",2078,"GasA","Y","SBrkr",2084,2,0,2,1,"Ex",7,1,"Attchd",1220,6,2008,"1"
"827",827,6130,"Pave","Reg","Lvl","AllPub","BrkSide","1Fam","1.5Unf",5,6,1924,"Gable","BrkTil",784,"GasA","Y","SBrkr",784,1,0,2,1,"Gd",5,0,"None",0,5,2008,"0"
"828",828,8529,"Pave","IR1","Lvl","AllPub","SawyerW","1Fam","1Story",7,5,2001,"Gable","PConc",1454,"GasA","Y","SBrkr",1434,2,0,3,1,"Gd",6,1,"Attchd",527,4,2009,"1"
"829",829,28698,"Pave","IR2","Low","AllPub","ClearCr","1Fam","2Story",5,5,1967,"Flat","PConc",1013,"GasA","Y","SBrkr",2126,2,1,3,1,"TA",7,0,"Attchd",538,6,2009,"1"
"830",830,2544,"Pave","Reg","Lvl","AllPub","Somerst","Twnhs","2Story",7,5,2005,"Gable","PConc",600,"GasA","Y","SBrkr",1223,2,1,2,1,"Gd",4,0,"Detchd",480,7,2006,"0"
"831",831,11900,"Pave","IR1","Lvl","AllPub","NAmes","1Fam","1Story",6,5,1957,"Gable","CBlock",1392,"GasA","Y","FuseA",1392,1,1,3,1,"TA",6,2,"Attchd",458,6,2008,"0"
"832",832,3180,"Pave","Reg","Lvl","AllPub","Somerst","TwnhsE","2Story",7,5,2005,"Gable","PConc",600,"GasA","Y","SBrkr",1200,2,1,2,1,"Gd",4,0,"Detchd",480,6,2006,"0"
"833",833,9548,"Pave","IR1","Lvl","AllPub","CollgCr","1Fam","2Story",7,6,2003,"Gable","PConc",941,"GasA","Y","SBrkr",1829,2,1,3,1,"Gd",7,1,"Attchd",613,1,2010,"1"
"834",834,10004,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1Story",6,6,1964,"Gable","CBlock",1516,"GasA","Y","SBrkr",1516,1,1,3,1,"TA",6,0,"Attchd",472,2,2009,"0"
"835",835,7875,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1Story",5,6,1961,"Gable","CBlock",1144,"GasA","Y","SBrkr",1144,1,0,3,1,"TA",6,0,"Attchd",456,9,2008,"0"
"836",836,9600,"Pave","Reg","Lvl","AllPub","Sawyer","1Fam","1Story",4,7,1950,"Gable","CBlock",1067,"GasA","Y","SBrkr",1067,2,0,2,1,"Gd",4,0,"Attchd",436,2,2010,"0"
"837",837,8100,"Pave","Reg","Lvl","AllPub","OldTown","1Fam","1Story",5,6,1948,"Gable","BrkTil",1559,"GasA","Y","SBrkr",1559,1,0,2,1,"TA",5,0,"Detchd",812,6,2007,"0"
"838",838,1680,"Pave","Reg","Lvl","AllPub","BrDale","Twnhs","2Story",6,5,1973,"Gable","CBlock",483,"GasA","Y","SBrkr",987,1,1,2,1,"TA",5,0,"Detchd",264,11,2008,"0"
"839",839,9525,"Pave","Reg","Lvl","AllPub","CollgCr","1Fam","1Story",5,6,1995,"Gable","PConc",1099,"GasA","Y","SBrkr",1099,1,1,3,1,"Gd",6,0,"Attchd",352,6,2008,"0"
"840",840,11767,"Pave","Reg","Lvl","AllPub","Edwards","1Fam","1.5Fin",5,6,1946,"Gable","CBlock",768,"GasA","Y","SBrkr",1200,1,0,3,1,"TA",6,0,"Detchd",240,5,2008,"0"
"841",841,12155,"Pave","IR1","Lvl","AllPub","SWISU","1Fam","2Story",6,8,1925,"Gable","BrkTil",672,"GasA","N","SBrkr",1482,2,0,4,1,"Fa",7,0,"Detchd",400,3,2008,"0"
"842",842,10440,"Pave","Reg","Lvl","AllPub","OldTown","1Fam","2Story",5,8,1904,"Gable","PConc",650,"GasA","Y","SBrkr",1539,2,0,3,1,"Gd",8,1,"Detchd",686,6,2008,"0"
"843",843,9020,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","SLvl",6,7,1966,"Gable","CBlock",1127,"GasA","Y","SBrkr",1165,1,1,3,1,"TA",6,0,"Attchd",490,5,2008,"0"
"844",844,8000,"Pave","Reg","Lvl","AllPub","NAmes","Duplex","1Story",5,4,1961,"Gable","CBlock",1800,"GasA","N","SBrkr",1800,2,0,6,2,"TA",10,0,"None",0,7,2007,"0"
"845",845,12665,"Pave","IR1","Lvl","AllPub","OldTown","1Fam","1.5Fin",5,8,1915,"Gable","BrkTil",876,"GasA","Y","SBrkr",1416,1,1,4,1,"TA",7,1,"Detchd",720,6,2008,"0"
"846",846,16647,"Pave","IR1","Lvl","AllPub","Sawyer","1Fam","SFoyer",5,5,1975,"Gable","CBlock",1390,"GasA","Y","SBrkr",1701,2,0,3,1,"TA",6,2,"Basment",611,1,2007,"0"
"847",847,9317,"Pave","Reg","Lvl","AllPub","SawyerW","1Fam","2Story",7,5,1993,"Gable","PConc",740,"GasA","Y","SBrkr",1775,2,1,3,1,"Gd",7,1,"Attchd",425,7,2009,"1"
"848",848,15523,"Pave","IR1","Lvl","AllPub","CollgCr","1Fam","1Story",5,6,1972,"Gable","CBlock",864,"GasA","Y","SBrkr",864,1,0,3,1,"TA",5,1,"Attchd",338,8,2009,"0"
"849",849,45600,"Pave","IR2","Bnk","AllPub","ClearCr","1Fam","1.5Fin",6,8,1908,"Gable","BrkTil",907,"GasA","Y","SBrkr",2358,3,0,5,1,"TA",10,1,"Detchd",360,9,2008,"1"
"850",850,9600,"Pave","Reg","Lvl","AllPub","Veenker","1Fam","SLvl",6,7,1976,"Hip","CBlock",528,"GasA","Y","SBrkr",1855,2,1,3,1,"TA",7,1,"Attchd",512,8,2007,"1"
"851",851,4435,"Pave","Reg","Lvl","AllPub","CollgCr","TwnhsE","1Story",6,5,2003,"Gable","PConc",848,"GasA","Y","SBrkr",848,1,0,1,1,"Gd",3,0,"Attchd",420,11,2007,"0"
"852",852,3196,"Pave","Reg","Lvl","AllPub","Blmngtn","TwnhsE","1Story",8,5,2003,"Gable","PConc",1273,"GasA","Y","SBrkr",1456,2,0,2,1,"Gd",7,1,"Attchd",400,5,2006,"1"
"853",853,7128,"Pave","Reg","Lvl","AllPub","Crawfor","1Fam","2.5Unf",7,5,1941,"Gable","CBlock",918,"GasA","Y","SBrkr",1646,2,0,4,1,"TA",7,2,"Detchd",240,8,2007,"0"
"854",854,12095,"Pave","IR1","Lvl","AllPub","NAmes","1Fam","SLvl",6,6,1964,"Gable","CBlock",1127,"GasA","Y","SBrkr",1445,1,1,3,1,"TA",7,1,"Attchd",645,8,2009,"0"
"855",855,17920,"Pave","Reg","Lvl","AllPub","Sawyer","1Fam","1Story",5,4,1955,"Hip","CBlock",1763,"GasA","Y","SBrkr",1779,1,1,3,1,"TA",6,1,"Attchd",454,7,2006,"0"
"856",856,6897,"Pave","IR1","Lvl","AllPub","Sawyer","1Fam","1Story",5,8,1962,"Gable","CBlock",1040,"GasA","Y","SBrkr",1040,1,1,3,1,"TA",6,0,"Detchd",260,4,2010,"0"
"857",857,10970,"Pave","IR1","Low","AllPub","CollgCr","1Fam","SLvl",6,6,1978,"Gable","CBlock",940,"GasA","Y","SBrkr",1026,1,0,3,1,"TA",5,0,"Detchd",576,10,2008,"0"
"858",858,8125,"Pave","Reg","Lvl","AllPub","Gilbert","1Fam","2Story",6,5,1994,"Gable","PConc",702,"GasA","Y","SBrkr",1481,2,1,3,1,"TA",6,1,"Attchd",343,3,2009,"0"
"859",859,10400,"Pave","Reg","Lvl","AllPub","NWAmes","1Fam","1Story",7,5,1976,"Gable","CBlock",1090,"GasA","Y","SBrkr",1370,2,0,3,1,"TA",6,1,"Attchd",479,6,2009,"0"
"860",860,11029,"Pave","IR1","Lvl","AllPub","NWAmes","1Fam","2Story",6,7,1968,"Gable","CBlock",1054,"GasA","Y","SBrkr",2654,2,1,4,1,"Gd",9,1,"Attchd",619,8,2006,"1"
"861",861,7642,"Pave","Reg","Lvl","AllPub","Crawfor","1Fam","1.5Fin",7,8,1918,"Gable","BrkTil",912,"GasA","Y","SBrkr",1426,1,1,3,1,"Gd",7,1,"Detchd",216,6,2007,"1"
"862",862,11625,"Pave","Reg","Lvl","AllPub","Sawyer","2fmCon","1Story",5,4,1965,"Hip","PConc",1039,"GasA","Y","SBrkr",1039,1,1,3,1,"TA",6,0,"Attchd",504,4,2010,"0"
"863",863,9672,"Pave","Reg","Lvl","AllPub","SawyerW","1Fam","1Story",6,5,1984,"Hip","PConc",1040,"GasA","Y","SBrkr",1097,2,0,3,1,"TA",6,0,"Attchd",480,5,2010,"0"
"864",864,7931,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1Story",5,5,1959,"Hip","CBlock",1148,"GasA","Y","SBrkr",1148,1,0,3,1,"TA",6,0,"Attchd",672,7,2009,"0"
"865",865,8640,"Pave","Reg","Lvl","AllPub","Somerst","1Fam","1Story",7,5,2007,"Gable","PConc",1372,"GasA","Y","SBrkr",1372,2,0,3,1,"Gd",6,0,"Attchd",529,5,2008,"1"
"866",866,8750,"Pave","IR1","Lvl","AllPub","NAmes","1Fam","1Story",5,6,1970,"Gable","CBlock",1002,"GasA","Y","SBrkr",1002,1,0,3,1,"TA",5,0,"Detchd",902,8,2009,"0"
"867",867,10656,"Pave","IR1","HLS","AllPub","Timber","1Fam","1Story",8,5,2006,"Gable","PConc",1638,"GasA","Y","SBrkr",1646,2,0,3,1,"Gd",6,1,"Attchd",870,11,2007,"1"
"868",868,6970,"Pave","Reg","Lvl","AllPub","Sawyer","1Fam","1Story",4,5,1961,"Gable","CBlock",1040,"GasA","Y","SBrkr",1120,1,1,3,1,"Fa",5,0,"Attchd",544,5,2007,"0"
"869",869,14762,"Pave","IR2","Lvl","AllPub","Gilbert","1Fam","2Story",5,6,1948,"Gable","Slab",0,"GasA","Y","SBrkr",2320,2,0,2,1,"TA",7,1,"Attchd",672,5,2006,"0"
"870",870,9938,"Pave","Reg","Lvl","AllPub","SawyerW","1Fam","2Story",7,5,1993,"Gable","PConc",1050,"GasA","Y","SBrkr",1949,2,1,3,1,"Gd",8,1,"Attchd",574,6,2010,"1"
"871",871,6600,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1Story",5,5,1962,"Hip","CBlock",894,"GasA","N","SBrkr",894,1,0,2,1,"TA",5,0,"Detchd",308,8,2009,"0"
"872",872,8750,"Pave","Reg","Lvl","AllPub","CollgCr","1Fam","2Story",6,5,1998,"Gable","PConc",804,"GasA","Y","SBrkr",1682,2,1,3,1,"Gd",7,0,"Attchd",523,6,2010,"1"
"873",873,8892,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1Story",5,7,1953,"Gable","Stone",105,"GasA","Y","SBrkr",910,1,0,3,1,"Gd",5,0,"Attchd",414,10,2008,"0"
"874",874,12144,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1Story",5,7,1949,"Gable","CBlock",832,"GasA","Y","SBrkr",1268,1,0,3,1,"TA",6,1,"Attchd",288,9,2009,"0"
"875",875,5720,"Pave","Reg","Lvl","AllPub","OldTown","1Fam","1.5Fin",5,6,1941,"Gable","CBlock",676,"GasA","Y","SBrkr",1131,1,1,3,1,"TA",5,0,"Detchd",200,8,2009,"0"
"876",876,9000,"Pave","Reg","Lvl","AllPub","Somerst","1Fam","2Story",8,5,2007,"Gable","PConc",1184,"GasA","Y","SBrkr",2610,2,1,4,1,"Ex",11,1,"BuiltIn",550,8,2007,"1"
"877",877,25286,"Pave","Reg","HLS","AllPub","Mitchel","1Fam","1Story",4,5,1963,"Gable","PConc",1064,"GasA","Y","SBrkr",1040,1,0,3,1,"TA",5,0,"Attchd",648,1,2007,"0"
"878",878,8834,"Pave","Reg","Lvl","AllPub","NridgHt","1Fam","2Story",9,5,2004,"Hip","PConc",1462,"GasA","Y","SBrkr",2224,2,1,4,1,"Ex",10,1,"Attchd",738,6,2009,"1"
"879",879,11782,"Pave","IR1","Lvl","AllPub","Sawyer","1Fam","SFoyer",5,7,1961,"Gable","CBlock",1109,"GasA","Y","SBrkr",1155,1,0,3,1,"Gd",6,0,"Detchd",576,6,2010,"0"
"880",880,7000,"Pave","IR1","Lvl","AllPub","CollgCr","1Fam","1Story",5,8,1978,"Gable","CBlock",864,"GasA","Y","SBrkr",864,1,0,3,1,"TA",6,0,"Attchd",336,7,2009,"0"
"881",881,7024,"Pave","Reg","Lvl","AllPub","Edwards","1Fam","1Story",5,5,2005,"Gable","PConc",1090,"GasA","Y","SBrkr",1090,1,1,2,1,"TA",5,0,"Attchd",450,6,2007,"0"
"882",882,13758,"Pave","IR1","Lvl","AllPub","Timber","1Fam","1.5Fin",7,5,1990,"Gable","CBlock",1156,"GasA","Y","SBrkr",1717,2,1,3,1,"Gd",7,1,"Attchd",400,4,2007,"1"
"883",883,9636,"Pave","IR1","Lvl","AllPub","Gilbert","1Fam","2Story",6,5,1992,"Gable","PConc",808,"GasA","Y","SBrkr",1593,2,1,3,1,"TA",7,1,"BuiltIn",389,12,2009,"0"
"884",884,6204,"Pave","Reg","Bnk","AllPub","SWISU","1Fam","2.5Fin",4,5,1912,"Gable","PConc",795,"GasA","N","SBrkr",2230,1,0,5,1,"TA",10,0,"Detchd",440,3,2006,"0"
"885",885,7150,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1Story",5,5,1967,"Gable","CBlock",892,"GasA","Y","SBrkr",892,1,0,3,1,"TA",5,0,"Attchd",288,7,2009,"0"
"886",886,5119,"Pave","IR1","Lvl","AllPub","Somerst","TwnhsE","1Story",9,5,1999,"Gable","PConc",1698,"GasA","Y","SBrkr",1709,2,0,2,1,"Gd",5,1,"Attchd",506,1,2008,"1"
"887",887,8393,"Pave","Reg","Lvl","AllPub","NAmes","Duplex","1Story",5,5,1959,"Gable","CBlock",1626,"GasA","Y","SBrkr",1712,2,0,4,2,"TA",8,0,"Attchd",588,6,2006,"0"
"888",888,16466,"Pave","IR1","Lvl","AllPub","Edwards","1Fam","1.5Fin",5,7,1955,"Gable","PConc",816,"GasA","Y","SBrkr",1393,1,1,3,1,"TA",8,0,"Attchd",300,4,2008,"0"
"889",889,15865,"Pave","IR1","Lvl","AllPub","NAmes","1Fam","1Story",8,6,1970,"Flat","PConc",2217,"GasA","Y","SBrkr",2217,2,0,4,1,"Gd",8,1,"Attchd",621,10,2007,"1"
"890",890,12160,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1Story",6,4,1953,"Hip","CBlock",1505,"GasA","Y","SBrkr",1505,1,0,2,1,"TA",6,1,"Attchd",505,2,2009,"0"
"891",891,8064,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1.5Fin",5,7,1949,"Gable","CBlock",672,"GasA","Y","SBrkr",924,1,0,3,1,"TA",6,1,"Detchd",576,7,2007,"0"
"892",892,11184,"Pave","Reg","Lvl","AllPub","Sawyer","1Fam","2Story",6,5,1978,"Hip","CBlock",918,"GasA","Y","SBrkr",1683,2,1,3,1,"TA",7,1,"Attchd",440,7,2009,"0"
"893",893,8414,"Pave","Reg","Lvl","AllPub","Sawyer","1Fam","1Story",6,8,1963,"Hip","CBlock",1059,"GasA","Y","SBrkr",1068,1,0,3,1,"TA",6,0,"Attchd",264,2,2006,"0"
"894",894,13284,"Pave","Reg","Lvl","AllPub","Sawyer","1Fam","1Story",5,5,1954,"Gable","PConc",1383,"GasA","Y","SBrkr",1383,1,0,3,1,"TA",6,1,"Attchd",354,6,2008,"0"
"895",895,7018,"Pave","Reg","Bnk","AllPub","SawyerW","Duplex","1Story",5,5,1979,"Gable","Slab",0,"GasA","Y","SBrkr",1535,2,0,4,2,"TA",8,0,"Attchd",400,6,2009,"0"
"896",896,7056,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","2Story",6,5,1963,"Hip","CBlock",780,"GasA","Y","SBrkr",1796,1,1,4,1,"TA",8,1,"Attchd",483,10,2008,"0"
"897",897,8765,"Pave","Reg","Lvl","AllPub","IDOTRR","1Fam","1Story",4,6,1936,"Gable","BrkTil",951,"GasA","N","SBrkr",951,1,0,2,1,"TA",6,0,"Detchd",327,4,2006,"0"
"898",898,7018,"Pave","Reg","Lvl","AllPub","SawyerW","Duplex","2Story",5,5,1979,"Gable","Slab",0,"GasA","Y","SBrkr",2240,2,0,6,2,"TA",12,0,"Detchd",528,6,2009,"0"
"899",899,12919,"Pave","IR1","Lvl","AllPub","NridgHt","1Fam","1Story",9,5,2009,"Hip","PConc",2330,"GasA","Y","SBrkr",2364,2,1,2,1,"Ex",11,2,"Attchd",820,3,2010,"1"
"900",900,6993,"Pave","Reg","Lvl","AllPub","Sawyer","1Fam","1Story",5,7,1961,"Gable","CBlock",912,"GasA","Y","SBrkr",1236,1,0,3,1,"TA",6,1,"Attchd",288,6,2006,"0"
"901",901,7340,"Pave","IR1","Lvl","AllPub","NAmes","1Fam","1Story",4,6,1971,"Gable","CBlock",858,"GasA","Y","SBrkr",858,1,0,2,1,"TA",4,0,"Detchd",684,6,2007,"0"
"902",902,8712,"Pave","IR1","Lvl","AllPub","NAmes","1Fam","1Story",5,7,1957,"Hip","CBlock",992,"GasA","Y","SBrkr",1306,1,0,2,1,"TA",5,0,"Detchd",756,5,2009,"0"
"903",903,7875,"Pave","Reg","Lvl","AllPub","Gilbert","1Fam","2Story",7,5,2003,"Gable","PConc",783,"GasA","Y","SBrkr",1509,2,1,3,1,"Gd",8,1,"Attchd",393,7,2006,"0"
"904",904,14859,"Pave","IR1","HLS","AllPub","Gilbert","1Fam","1Story",7,5,2006,"Hip","PConc",1670,"GasA","Y","SBrkr",1670,2,0,3,1,"Gd",7,1,"Attchd",690,8,2006,"1"
"905",905,6173,"Pave","IR1","Lvl","AllPub","Sawyer","1Fam","1Story",5,6,1967,"Gable","CBlock",876,"GasA","Y","SBrkr",902,1,0,3,1,"TA",6,0,"Attchd",288,8,2007,"0"
"906",906,9920,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1Story",5,5,1954,"Gable","CBlock",1056,"GasA","Y","SBrkr",1063,1,0,3,1,"TA",6,0,"Attchd",280,2,2010,"0"
"907",907,13501,"Pave","IR1","Lvl","AllPub","Somerst","1Fam","1Story",8,5,2006,"Gable","PConc",1623,"GasA","Y","SBrkr",1636,2,0,3,1,"Gd",8,1,"Attchd",865,6,2007,"1"
"908",908,11500,"Pave","IR1","Lvl","AllPub","Crawfor","1Fam","1.5Fin",7,7,1936,"Gable","CBlock",1017,"GasA","Y","SBrkr",2057,1,1,3,1,"Gd",6,1,"Attchd",180,6,2006,"1"
"909",909,8885,"Pave","IR1","Low","AllPub","Mitchel","1Fam","1Story",5,5,1983,"Gable","CBlock",864,"GasA","Y","SBrkr",902,1,0,2,1,"TA",5,0,"Attchd",484,6,2006,"0"
"910",910,12589,"Pave","IR2","Lvl","AllPub","Gilbert","1Fam","2Story",6,5,2005,"Gable","PConc",742,"GasA","Y","SBrkr",1484,2,1,3,1,"Gd",8,1,"Attchd",390,6,2009,"0"
"911",911,11600,"Pave","Reg","Lvl","AllPub","NAmes","Duplex","2Story",5,5,1960,"Gable","CBlock",1105,"GasA","Y","FuseA",2274,2,0,5,2,"TA",12,0,"Detchd",480,1,2010,"0"
"912",912,9286,"Pave","IR1","Lvl","AllPub","CollgCr","1Fam","1Story",5,7,1977,"Gable","CBlock",1268,"GasA","Y","SBrkr",1268,1,1,3,1,"Gd",5,0,"Detchd",252,10,2009,"0"
"913",913,6120,"Pave","Reg","Lvl","AllPub","BrkSide","1Fam","1Story",5,7,1925,"Gable","BrkTil",768,"GasA","N","SBrkr",1015,1,0,3,1,"TA",6,0,"Detchd",450,7,2006,"0"
"914",914,6270,"Pave","Reg","HLS","AllPub","Crawfor","Duplex","2Story",5,6,1949,"Gable","CBlock",1001,"GasA","N","FuseA",2002,2,0,4,2,"TA",8,0,"2Types",871,8,2007,"0"
"915",915,3000,"Pave","Reg","Lvl","AllPub","Somerst","TwnhsE","2Story",6,5,2009,"Gable","PConc",612,"GasA","Y","SBrkr",1224,2,1,2,1,"Gd",4,0,"Detchd",528,6,2009,"0"
"916",916,2001,"Pave","Reg","Lvl","AllPub","MeadowV","Twnhs","2Story",4,5,1970,"Gable","CBlock",546,"GasA","Y","SBrkr",1092,1,1,3,1,"TA",6,0,"Attchd",286,1,2007,"0"
"917",917,9000,"Pave","Reg","Lvl","AllPub","IDOTRR","1Fam","1Story",2,3,1949,"Gable","CBlock",480,"GasA","N","FuseA",480,0,0,1,1,"TA",4,0,"Detchd",308,10,2006,"0"
"918",918,17140,"Pave","Reg","Lvl","AllPub","Edwards","1Fam","1Story",4,6,1956,"Gable","CBlock",1134,"GasA","Y","FuseA",1229,1,0,3,1,"TA",6,0,"Attchd",284,4,2009,"0"
"919",919,13125,"Pave","IR1","Lvl","AllPub","SawyerW","1Fam","2Story",7,5,1991,"Gable","PConc",1104,"GasA","Y","SBrkr",2127,2,1,4,1,"Gd",8,1,"Attchd",833,11,2007,"1"
"920",920,11029,"Pave","IR1","Lvl","AllPub","NAmes","1Fam","1Story",6,8,1958,"Hip","CBlock",1184,"GasA","Y","SBrkr",1414,1,0,3,1,"TA",6,1,"Attchd",601,5,2008,"0"
"921",921,8462,"Pave","IR1","Lvl","AllPub","SawyerW","1Fam","2Story",6,5,1994,"Gable","PConc",928,"GasA","Y","SBrkr",1721,2,1,3,1,"Gd",7,0,"Attchd",471,7,2007,"1"
"922",922,8777,"Pave","Reg","Lvl","AllPub","Edwards","Duplex","1.5Fin",5,7,1900,"Gable","CBlock",1272,"GasA","Y","SBrkr",2200,2,2,4,2,"TA",9,0,"None",0,9,2008,"0"
"923",923,10237,"Pave","Reg","Lvl","AllPub","Gilbert","1Fam","1Story",6,5,2005,"Gable","PConc",1316,"GasA","Y","SBrkr",1316,2,0,3,1,"Gd",6,1,"Attchd",397,10,2006,"0"
"924",924,8012,"Pave","Reg","Lvl","AllPub","SawyerW","TwnhsE","1Story",6,5,1993,"Gable","PConc",1604,"GasA","Y","SBrkr",1617,2,0,2,1,"Gd",5,1,"Attchd",533,7,2008,"1"
"925",925,10240,"Pave","Reg","Lvl","AllPub","NWAmes","1Fam","1Story",6,6,1980,"Gable","CBlock",1686,"GasA","Y","SBrkr",1686,2,0,3,1,"TA",7,1,"Attchd",612,5,2006,"1"
"926",926,15611,"Pave","IR1","Lvl","AllPub","NWAmes","1Fam","1Story",5,6,1977,"Gable","PConc",1126,"GasA","Y","SBrkr",1126,2,0,3,1,"Ex",6,0,"Attchd",540,3,2008,"0"
"927",927,11999,"Pave","Reg","Lvl","AllPub","NridgHt","1Fam","2Story",8,5,2003,"Hip","PConc",1181,"GasA","Y","SBrkr",2374,2,1,4,1,"Ex",10,1,"BuiltIn",656,5,2007,"1"
"928",928,9900,"Pave","Reg","Lvl","AllPub","NWAmes","1Fam","2Story",7,5,1968,"Gable","CBlock",832,"GasA","Y","SBrkr",1978,2,1,4,1,"TA",9,1,"Attchd",486,4,2008,"0"
"929",929,11838,"Pave","Reg","Lvl","AllPub","CollgCr","1Fam","1Story",8,5,2001,"Hip","PConc",1753,"GasA","Y","SBrkr",1788,2,0,3,1,"Ex",7,1,"Attchd",522,6,2009,"1"
"930",930,13006,"Pave","IR1","Lvl","AllPub","Gilbert","1Fam","2Story",7,5,1997,"Gable","PConc",964,"GasA","Y","SBrkr",2236,2,1,4,1,"Gd",8,1,"BuiltIn",642,11,2006,"1"
"931",931,8925,"Pave","IR1","HLS","AllPub","Timber","1Fam","1Story",8,5,2007,"Gable","PConc",1466,"GasA","Y","SBrkr",1466,2,0,3,1,"Gd",7,0,"Attchd",610,7,2009,"1"
"932",932,9100,"Pave","Reg","Lvl","AllPub","NAmes","1Fam","1Story",5,6,1965,"Gable","CBlock",925,"GasA","Y","SBrkr",925,1,0,2,1,"TA",5,0,"Detchd",429,7,2009,"0"
"933",933,11670,"Pave","IR1","Lvl","AllPub","Somerst","1Fam","1Story",9,5,2006,"Hip","PConc",1905,"GasA","Y","SBrkr",1905,2,0,3,1,"Ex",8,1,"Attchd",788,3,2007,"1"
"934",934,8487,"Pave","Reg","Lvl","AllPub","CollgCr","1Fam","1Story",7,5,2004,"Gable","PConc",1500,"GasA","Y","SBrkr",1500,2,0,3,1,"Gd",6,0,"Attchd",570,8,2009,"1"
"935",935,27650,"Pave","IR2","HLS","AllPub","NAmes","1Fam","1Story",7,7,1960,"Flat","CBlock",585,"GasA","Y","SBrkr",2069,2,0,4,1,"Gd",9,1,"Attchd",505,11,2008,"1"
"936",936,5825,"Pave","IR1","Lvl","AllPub","BrkSide","1Fam","1Story",4,5,1926,"Gable","PConc",600,"GasA","Y","SBrkr",747,1,0,1,1,"TA",5,0,"Detchd",528,6,2006,"0"
"937",937,10083,"Pave","Reg","Lvl","AllPub","SawyerW","1Fam","1Story",7,5,2003,"Gable","PConc",1176,"GasA","Y","SBrkr",1200,2,0,2,1,"Gd",5,0,"Attchd",555,8,2009,"1"
"938",938,9675,"Pave","Reg","Lvl","AllPub","Somerst","1Fam","2Story",7,5,2005,"Gable","PConc",1113,"GasA","Y","SBrkr",1971,2,1,3,1,"Gd",8,1,"Attchd",689,2,2009,"1"
"939",939,8760,"Pave","Reg","Lvl","AllPub","CollgCr","1Fam","2Story",7,5,2006,"Gable","PConc",1391,"GasA","Y","SBrkr",1962,2,1,3,1,"Gd",7,0,"Attchd",868,8,2006,"1"
"940",940,24090,"Pave","Reg","Lvl","AllPub","ClearCr","1Fam","2Story",7,7,1940,"Gable","CBlock",1032,"GasA","Y","SBrkr",2403,2,0,4,1,"TA",10,2,"Attchd",349,6,2010,"1"
"941",941,12640,"Pave","IR1","Lvl","AllPub","Mitchel","Duplex","1Story",6,5,1976,"Gable","CBlock",1728,"GasA","Y","SBrkr",1728,2,0,4,2,"TA",8,0,"Attchd",574,7,2006,"0"
"942",942,8755,"Pave","IR1","Lvl","AllPub","Gilbert","1Fam","2Story",7,5,1999,"Gable","PConc",992,"GasA","Y","SBrkr",2060,2,1,3,1,"Gd",8,1,"BuiltIn",390,6,2009,"1"
"943",943,7711,"Pave","IR1","Lvl","AllPub","Edwards","Duplex","1Story",4,3,1977,"Gable","PConc",1440,"GasA","Y","SBrkr",1440,2,0,4,2,"TA",8,0,"None",0,8,2007,"0"
"944",944,25000,"Pave","Reg","Low","AllPub","Mitchel","Duplex","1Story",5,4,1967,"Gable","CBlock",1632,"GasA","Y","SBrkr",1632,2,0,4,2,"TA",8,0,"Attchd",576,6,2007,"0"
"945",945,14375,"Pave","IR1","Lvl","NoSeWa","Timber","1Fam","SLvl",6,6,1958,"Gable","CBlock",819,"GasA","Y","FuseA",1344,1,0,3,1,"Gd",7,1,"Basment",525,1,2009,"0"
"946",946,8820,"Pave","Reg","Lvl","AllPub","OldTown","1Fam","1.5Fin",5,6,1890,"Hip","BrkTil",1088,"GasA","Y","SBrkr",1869,1,0,2,1,"TA",7,0,"Detchd",456,9,2009,"0"
